0,lang
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Gomina ipinlẹ Ọyọ, Onimọẹrọ Ṣeyi Makinde ti ṣe fi afihan ipa ti Ọtun Olubadan ilẹ Ibadan, Ọba(Sẹnetọ) Rashidi Ladọja ko lori bi o ṣe ti ẹsẹ bọ inu eto oṣelu.",yoruba
"Makinde to sọrọ ni ibi ayẹyẹ ọjọ ibi ọgọrin ọdun ti wọn ṣe fun Ọba Ladọja l'Ọjọru fi kun ọrọ rẹ wi pe ko si ija kankan laarin oun ati Gomina ipinlẹ Ọyọ tẹlẹri naa, lodi si gbọyisọyi to n lọ n'igboro.",yoruba
"O tẹsiwaju wi pe oun o tẹsiwaju lati kẹkọọ lara ọgbọn, iriri ati ipo adari Ladọja. O ni botilẹ jẹ wi pe Ọtun Olubadan ilẹ Ibadan ti ṣe awọn nnkan rere ti o pọ fun ipinlẹ Ọyọ saaju asiko yii, sibẹ, iṣẹ rere rẹ ṣi n tẹsiwaju fun idagbasoke ipinlẹ naa.",yoruba
"Makinde ba Ladọja yọ lorukọ ile Ibadan ati ipinlẹ Ọyọ l'apapọ, pẹlu alaye wi pe ajọṣepo to danmọran wa laarin awọn mejeeji.",yoruba
"Bakan naa ni Gomina ipinlẹ Ọyọ tun fi anfani ipejọpọ naa tan imọlẹ si ohun ti awọn eeyan kan n sọ wi pe gbogbo ilẹ to wa ninu ilu lo ti fi kọ awọn ileigbe alakọpọ, ""Housing Estates"".",yoruba
"Makinde ni awọn idagbasoke kan gbọdọ waye, lai ro ti inira ti wọn mu lọwọ lasiko yii.",yoruba
O fi kun ọrọ rẹ wi pe gbogbo ibi ti ipenija ba ti n waye ninu eto idagbasoke ilu ni ijọba oun yoo dasi.,yoruba
"Makinde jiyan ẹsun ti wọn fi kan an wi pe o n ja ilẹ awọn eeyan gba lọna aitọ, gẹgẹ bi o ṣe ṣalaye wi pe gbogbo ipa ni iṣakoso oun n sa fun anfani ipinlẹ Ọyọ ati awọn eeyan inu rẹ.",yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Kílódé tí Nàìjíríà ṣe n fẹ́ kí United Nations mójú kúrò lára gbèsè tó jẹ?,yoruba
"Ìjọba ṣe àlékún owó àjẹmọ́nú àwọn àgùnbánirọ̀ láti N33,000 sí N77,000 lóṣù",yoruba
Èèyàn mẹ́ta dèrò àhámọ́ lórílẹ́èdè Benin lórí ẹ̀sùn pé wọ́n fẹ́ dìtẹ̀ gbàjọba,yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Oríṣun àwòrán, Presidency/X",yoruba
"Gbajugbaja oniṣowo ọmọ Naijiria, Alhaji Aliko Dangote, ti kepe pe ijọba apapọ ni lati yọ owo iranwọ ori epo bẹntiroolu patapata.",yoruba
"Dangote, ẹni to bẹrẹ si ni ta epo bentiroolu lati ileeṣẹ ifọpọ rẹ to wa nipinlẹ Eko loṣu Kẹsan an yii sọ pe, yiyọ owo iranwọ ori epo patapata yoo jẹ ki ijọba mọ iye epo bẹntiroolu ti araalu n lo lojumọ ni Naijiria.",yoruba
Dangote fidi ọrọ yii mulẹ ninu ifọrọwerọ to ṣe pẹlu ileeṣẹ iroyin Bloomberg niluu New York lorilẹede Amẹrika.,yoruba
Oniṣowo naa sọ pe ọrọ owo iranwọ lori nkan ti araalu ilu n lo maa n saba mu ikanra dani.,yoruba
‘’Awọn eeyan saba maa n gbowo le nkan ti ijọba ba ti n san owo iranwọ lori rẹ.,yoruba
"Eyi si tumọ si pe ijọba yoo maa san owo mii ti ko yẹ ki o san,'' Dangote lo sọ bẹẹ.",yoruba
Dangote tẹsiwaju pe ''asiko to dara niyi fun ijọba lati fopin si sisan owo iranwọ lori epo.,yoruba
"Amọ, ileeṣẹ ifọpo mi yoo ṣe iranwọ fun ijọba lati mọ iye epo tawọn eeyan n lo lojumọ.",yoruba
Awọn kan ni ọgọta miliọnu lita epo bẹntiroolu lawọn eeyan n lo lojumọ lorilẹede Naijiria.,yoruba
"Awọn mii sọ pe iye epo ti araalu n lo ko to bẹẹ, ṣugbọn ti a ba wo o bayii pẹlu epo to n jade lati ileeṣẹ ifọpo Dangote, a le ka iye epo tawọn tanka n gbe lojumọ.",yoruba
"A si maa gbiyanju lati mojuto gbogbo awọn tanka to n gbepo lati ọdọ wa ki wọn ma ba gbe e gba ibomiran lọ.""",yoruba
"Gbajumọ olokoowo naa salaye pe igbesẹ naa yoo ṣe iranwọ fun ijọba lati fi owo to ba rogun pamọ, lai ṣe atunwi asan, asiko niyi fun ijọba lati yọ owo iranwọ ori epo patapata.",yoruba
Dangote ko ṣai fidi rẹ mulẹ pe gẹgẹ bi oniṣowo kii ṣe ojuṣe ileeṣẹ oun lati yọ owo iranwọ ori epo bi ko ṣe ojuṣe ti ijọba.,yoruba
Lọjọ kọkandinlọgbọn oṣu Karun un  ọdun 2023 to jẹ ọjọ ifilọlẹ ijọba rẹ ni Aarẹ Bola Tinubu kede wi pe ijọba ti yọ owo iranwọ ori epo bẹntiroolu kuro.,yoruba
Igbesẹ yii lo ṣokunfa ọwọngogo nnkan lorilẹede Naijiria eyi to jẹ kawọn araalu ṣe ifẹhonuhan.,yoruba
Lẹyin naa ni ijọba tun bẹrẹ tun sanwo lori epo papaa julọ pẹlu ọwọngogo nkan to n buru sii.,yoruba
Dangote fikun ọrọ rẹ ninu ifọrọwerọ to ṣe pẹlu Bloomberg wi pe ida 40% ọja pasipaarọ owo ni Naijiria ni okowo epo nikan ko.,yoruba
O ni bi ileeṣẹ ifọpo Dangote ti bẹrẹ si ni ta epo bẹntiroolu fun NNPCL lati ọjọ kẹẹdogun oṣu Kẹsan an yii yoo ṣe iranwọ fun owo naira lati lagbara sii.,yoruba
"Nigba ti o n sọrọ lori ede-ai-yede to waye laarin ileeṣẹ Dangote ati ileeṣẹ epo rọbi Naijiria, NNPCL, Dangote ṣalaye pe ẹdinwo wa lori epo ti NNPCL ra lati ileeṣẹ ifọpo Dangote ti a ba woo pẹlu epo ti NNPLC n gbe wọle lati oke okun.",yoruba
Ṣugbọn o ni iye kan naa ni NNPCL n ta epo sita bo tilẹ jẹ owo epo ti o ra lati ileeṣẹ ifọpo Dangote din si eyi ti o gbe wọle lati oke okun.,yoruba
Dangote tun ṣalaye wi pe o ṣee ṣe ki ileeṣẹ ifọpo oun bẹrẹ si ni maa ta epo rọbi ninu Kẹwaa to n bọ yii.,yoruba
O ni ileeṣẹ ifọpo Dangote yoo maa ta epo rọbi ni owo naira lẹyin to ba ri ra a tan ni owo naira bakan naa.,yoruba
"‘’To ba jẹ wi pe $80 ni wọn n ta agba epo kan, ileeṣẹ wa yoo san owo naira ti a ba fẹnuko si.",yoruba
Bayii ni a ṣe maa ta epo rọbi si Naijria eyi ti yoo si tun jẹ ki owo naiara gberu sii.,yoruba
A si n sọrọ lọwọ lori adehun ti o gbọdọ waye ki karakata epo rọbi naa le gberasọ.,yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Oríṣun àwòrán, Amina Eleha/Instagram",yoruba
"Agba oṣerebinrin, Adebukola Mosoba, ti ọpọ eeyan mọ si Amina Eleha ti ṣalaye ohun ti oju rẹ ri lẹyin to kopa pataki ninu fiimu Amina Eleha.",yoruba
"Agba oṣere naa sọrọ yii ninu ifọrọwerọ to ṣe pẹlu Biola Adebayo, t'oun naa jẹ oṣere.",yoruba
Arabinrin Mosoba ni Jide Kosoko lo pe gbogbo awọn oṣere to kopa ninu ere Amina Eleha.,yoruba
"""Ọmọba Kosoko lo sọ pe emi ni mo maa ṣe Amina Eleha gan an ninu ere naa.""",yoruba
"Agba oṣere naa ni ọjọ idunnu ni ọjọ naa jẹ fun oun, ""ṣugbọn o tun jẹ idunnu idakeji nitori awọn musulumi foju mi ri mabo"".",yoruba
"O ni wọn fi ẹsun kan pe Amina Eleha ti a ṣe jẹ iyawo Anabi, ti sinima naa si jẹ ọna lati ba ẹsin jẹ.",yoruba
"""Oju mi ma ri mabo, o kudiẹ ki ori ọta mi yi ti kii ba ṣe pe mo ni baba ati iya ti mo lọ sa ba nilu oke pe nnkan bayii n ṣe mi.",yoruba
"Lootọọ ọba ni baba mi, ṣugbọn musulumi ni i ṣe.",yoruba
"Baba ati Iya mi lo ṣa ṣe itọju mi.""",yoruba
"Arabinrin naa sọ pe ere Amina Eleha sọ oun di ilumọọka, ""ṣugbọn awọn ẹlẹṣin musulumi ni a gbọdọ ṣe atunṣe ere naa.",yoruba
Iṣẹ yẹn gan an ko tii jade rara ti wọn ti bẹrẹ si ni gbogun ti mi lẹyin ti wọn gbọ ipolowo ere naa.,yoruba
Wọn ni awọn o nii gba tori Amina Eleha ju ọkọ rẹ silẹ lati oke ninu ere ọhun.,yoruba
Nigba t'awọn eeyan bẹrẹ si ni maa wo ere naa ni wọn sọ pe ki a parọ akọle ere naa lati Amina Eleha si Afomọ.,yoruba
Nigba to ya ni ogun tun dide si mi nibi iṣẹ tiata ti awọn ọmọ to n ba mi ṣiṣẹ gbe miliọnu meji owo fiimu mi lọ.,yoruba
Nigba to di aarin kan ni wọn tun pe mi ṣiṣẹ tiata kan nibi ti ẹnikan ti sọ fun mi pe ologo atijọ ni mi.,yoruba
Ọrọ naa dun mi debi wi pe mo sunkun gan an tori ọrọ naa pami lẹkun pupọ.,yoruba
"Koda, wọn jokoo le fiimu naa nitori mo kopa ninu rẹ.",yoruba
"Lẹyin naa ni mo ṣe aisan debi wi pe mi o le jẹun fun oṣu mẹta, ti mi o si le dide duro.",yoruba
"Mo maa n gbọ ohun wi pe maa ku, ṣugbọn mo maa n da a pada pe mi o ni ku.",yoruba
Wọn gbe mi de ile iwosan ṣugbọn wọn o ri nkan to n ṣe mi.,yoruba
"Aisan naa ṣakoba fun ọpọlọ mi, ti wọn ba n pe ""a"", emi maa pe ""b"", mi o tiẹ tun wa riran mọ gan an lasiko naa.",yoruba
Lẹyin naa ni wọn ni ki a lọ fi ẹsẹ ile tọọ.,yoruba
"Ṣugbọn ẹni ti Ọlọrun ko ba pa, eeyan ko le pa a.",yoruba
Amina Eleha ni nigba ti wọn yẹ akọsẹjaye oun wo ni wọn sọ pe aburo baba oun lo gbọdọ tọ oun dagba.,yoruba
"Agba oṣere naa ṣalaye pe gẹgẹ bi ẹni ti wọn bi si ile ọba, o di dandan ki wọn yẹ akọsẹjaye gbogbo ọmọ ti wọn ba wo, kii ba jẹ musulumi tabi ẹlẹsin Kristẹni.",yoruba
Lati igba ti mo ti wa nile ẹkọ alakọbẹrẹ ni mo ti bẹrẹ iṣẹ tiata niluu Eko.,yoruba
"Koda, bi a ti n kọ iṣẹ tiata nigba naa ni a tun n kọ ẹṣẹ jija.",yoruba
Awọn oṣere bii Madam Sajẹ ati Baba Suwe to ti dero ọrun lonii ni a jọ kọ ẹṣẹ jija.,yoruba
"Baba ko kọkọ gba ki n ṣiṣẹ tiata tori o ni ọmọ ọba ni mi, ati pe ọmọ ọba kii ṣẹru.",yoruba
"Baba mi sọ pe iṣẹ ẹru n'isẹ tiata.""",yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Taa ni yóò gba ipò gómìnà lọ́wọ́ Obaseki ní Edo?,yoruba
Ẹ má sunkún fún Dele Gold nítorí ó gbé ìgbéayé rẹ̀ fún Ọlọrun – Pásítọ̀,yoruba
'Kí ìyà má ba à jẹ èmi àti àbúrò mi ló mú kí n máa bá àwọn èèyàn gbé oyún',yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
